amount,timestamp,txn_type,country_code,is_international,monthly_income,hour_of_day,day_of_week,is_suspicious,HourlyTxnCount,DailyTxnCount,WeeklyTxnCount,HourlyCreditSum,DailyCreditSum,HourlyDebitSum,DailyDebitSum,UniqueCounterparties7d,UniqueCounterparties30d,InflowOutflowRatio,AvgTxnAmount7d,StdTxnAmount7d,TxnAmountZScore,TxnAmountToIncomeRatio,HourOfDay,DayOfWeek,IsWeekend,IsNightTime,TimeSinceLastTxn,TxnFrequencyAnomaly,IsInternational,CountryRiskScore,UniqueCountries7d,CounterpartyVelocity,SharedCounterparties
103.09,2025-12-10 23:59:39.292663,debit,US,False,2972.7854310264875,23,2,0,2,6,14,422.77182557027055,397.03891238777294,248.60611441339006,5568.829371452324,4,15,0.7307235719841565,344.3314053825057,31.639261479831468,1.3462221318452183,0.034677914835045315,23,2,0,1,1.155214361213652,1,0,1,2,4,0
1145.45,2026-01-20 02:14:39.292663,credit,US,False,6047.004532869794,2,1,0,3,4,29,53.665826772899145,2196.26109741952,63.696941580711986,334.9472232804284,5,10,1.7552366397902408,218.05597276933236,404.98085394066044,0.7153274792610154,0.1894243660267923,2,1,0,1,8.890727598819591,2,0,1,1,5,3
505.41,2025-12-12 20:14:39.292663,credit,DE,True,4594.159540420168,20,4,0,2,5,22,251.42831739532733,49.86540901520887,76.09448790616828,1605.852143908474,2,11,1.3014839227247803,279.17521043925746,7.902561264115434,0.35562107524856773,0.1100114167898002,20,4,0,0,34.658832938855625,2,1,1,2,1,0
2326.21,2026-01-07 23:27:39.292663,credit,DE,True,5946.578841111971,23,2,0,2,4,14,7.674628326807573,359.7349829105201,8.425637283800494,4311.232736789082,3,13,0.9530089342557607,327.239679803289,6.996845517012287,0.0007854913519966611,0.3911845890140446,23,2,0,1,90.56828614291159,3,1,1,3,1,1
353.08,2026-01-30 08:19:39.292663,debit,CA,True,1032.2068244666398,8,4,0,3,6,23,35.95228434124754,394.8901369774096,4127.600473946082,2044.1025707134447,6,23,1.629006691804391,169.78435320468108,38.19669941282624,1.274297393806217,0.3420632296075381,8,4,0,0,109.58876712355554,1,1,1,5,1,0
125.22,2026-01-02 23:33:39.292663,debit,CA,True,3355.6445553161857,23,4,0,2,5,20,82.81919284264043,476.7720256360734,159.77486874225812,77443.89454549736,6,12,3.0831746535809668,51.66930425545287,120.46973861199751,-0.9774323281764035,0.0373162288006994,23,4,0,1,34.526706803809894,1,1,1,1,3,0
2238.47,2025-11-15 03:58:39.292663,debit,FR,True,3035.328848115838,3,5,0,2,2,18,333.2144272695065,487.3714754963799,42.05542154773544,95.80814638916688,6,17,0.46666187520944236,35.7772970383084,112.96080069328141,1.0434386557730737,0.7374719880481868,3,5,1,1,32.9362420123884,2,1,1,3,3,1
99.49,2025-12-27 23:13:39.292663,credit,FR,True,7053.09904760486,23,5,0,2,7,11,0.7831198016993461,1329.0896937034572,2277.7325919436153,572.0916600647524,5,12,1.7434045572771502,508.0168317562523,33.317021547346116,0.04353625511737401,0.014105856068161341,23,5,1,1,54.63078853461035,0,1,1,4,6,1
420.09,2025-11-11 00:14:39.292663,debit,UK,True,5711.695139189425,0,1,0,3,0,24,179.7616617545181,207.2922085491,2.344871365531286,2254.995733532388,2,11,1.4667323836675557,329.8698801739416,107.61368212935673,-0.4450669654378331,0.07354909352875878,0,1,0,1,24.153798529161875,1,1,1,2,4,1
255.92,2025-12-29 21:31:39.292663,credit,US,False,5030.8090188555625,21,0,0,3,6,18,32.14396327978892,15551.111781988922,84.5272708949987,3883.94893988631,12,12,1.3177331769085112,145.26232838642738,47.07165926244123,-0.8445095671927055,0.050870545679791705,21,0,0,0,18.535459843446766,0,0,1,5,6,1
271.76,2025-11-20 04:33:39.292663,credit,US,False,7257.646834685593,4,3,0,4,2,8,94.08143567178476,130.63424239896517,259.5893552149812,1877.0568363206603,3,21,1.020636408731932,971.8227909029421,142.32847592381665,0.861958674982048,0.03744464372408014,4,3,0,1,63.025775718260924,1,0,1,2,2,2
243.43,2026-02-01 02:09:39.292663,credit,UK,True,3632.6976359410364,2,6,0,1,9,20,270.8836768434909,337.75075079158603,96.10539115002169,725.0907312568246,5,15,1.286146723102744,121.14247106612552,22.724973369621523,-0.6582436450628898,0.06701080695281715,2,6,1,1,86.27540827326405,2,1,1,2,2,0
98.64,2026-01-04 23:30:39.292663,credit,DE,True,2634.571667221984,23,6,0,2,7,19,177.72103603267405,50542.63577509597,82.88228252518302,477.78797355502746,5,11,0.7708357731737339,107.7621727399342,254.60652287991067,-0.5982812751149463,0.03744062126957079,23,6,1,1,37.112227994732095,0,1,1,1,3,2
31.11,2026-02-06 02:27:39.292663,debit,CA,True,4447.853591236417,2,4,0,1,10,22,91.62462014162863,6196.588510813192,73.65465393934818,3438.7623695493016,6,9,0.8977606034986234,340.56229595447854,16.276760879626746,0.05353617442305299,0.00699438490090948,2,4,0,1,12.040892460504157,0,1,1,1,6,0
73.11,2025-11-23 08:25:39.292663,credit,FR,True,10749.383435311884,8,6,0,1,2,16,1620.9456508767332,580.0166742481,155.90077045769135,3761.0528326489807,7,18,0.8633140028809934,572.9220232702042,59.01172852818973,-0.026495407732372526,0.006801320321296994,8,6,1,0,87.14148009515735,0,1,1,1,3,0
136.01,2026-02-07 22:40:39.292663,credit,DE,True,5946.682550224329,22,5,0,1,6,20,106.2302560186768,13598.281073075625,16.499746504941427,340.22247092462214,3,7,1.1019880782306588,457.02964118817755,80.5097918913118,-1.8453499290983693,0.02287157568127951,22,5,1,1,90.36975008873898,0,1,1,2,9,0
134.39,2025-12-07 20:21:39.292663,credit,FR,True,3356.2272594705246,20,6,0,0,4,20,0.4981732264764591,1121.1253254359183,1480.2507124892152,628.3800905027674,4,7,1.1996232594581548,199.1261933754832,36.05554009055289,0.8923433647016265,0.040041984529140984,20,6,1,0,6.931259186785052,0,1,1,4,6,1
298.81,2025-11-29 07:32:39.292663,debit,DE,True,4394.680909856076,7,5,0,2,5,20,581.5081629599572,1518.6040280688069,36.01985906889853,17865.352825559276,4,13,0.8307890161807562,58.187037884720716,29.05351571894795,-0.9455886339370211,0.06799355997152155,7,5,1,0,14.317609863889414,1,1,1,5,2,1
88.22,2026-01-27 20:26:39.292663,debit,FR,True,4868.491038333785,20,1,0,1,2,22,224.14497905505283,296.92998380015433,5275.289929651371,50.73293277737396,6,19,0.502853654305512,508.23413970763426,20.667972372718907,0.005030008524889375,0.018120604373176134,20,1,0,0,185.29173438295038,1,1,1,2,2,1
90.41,2025-12-13 08:07:39.292663,debit,US,False,2675.022565337771,8,5,0,2,9,26,3.0006812854203515,4435.334417964531,18.20336902899333,815.1624571055098,1,24,1.1483892718196937,90.84247838116983,44.54368417037786,-0.5141265823186618,0.03379784573465236,8,5,1,0,10.593888134132023,0,0,1,3,1,2
87.03,2025-12-03 04:59:39.292663,credit,DE,True,5500.742798304059,4,2,0,2,6,14,827.6134407570208,1704.7829944210223,7490.239231974483,278.01902602502463,4,15,0.9748585991331352,253.65950754582767,43.75191246047638,1.9118037100887604,0.015821499603077667,4,2,0,1,95.1233369102668,1,1,1,0,5,4
220.11,2025-12-13 04:12:39.292663,debit,DE,True,6154.3541035976505,4,5,0,5,8,17,389.9371103066982,5513.518067805544,94.39341407448264,655.9053912192026,6,10,1.6893238050373536,725.5542305421566,60.58174623890781,0.34290903086656604,0.03576492289764905,4,5,1,1,115.861988453327,0,1,1,4,1,1
405.43,2026-01-19 04:38:39.292663,credit,CA,True,5433.105356798077,4,0,0,3,3,21,464.7322733775651,5916.555265232213,62.71901422862829,14339.274576932221,5,16,0.4012669035085018,637.0960527806664,13.409868866069797,0.21798655722696583,0.07462214946608994,4,0,0,1,32.24260760354234,1,1,1,1,5,0
209.58,2025-11-11 23:46:39.292663,debit,US,False,2470.9411816155844,23,1,0,2,8,23,1.6007316204692854,267.7205437020487,6.485027426778705,7.47869339201487,4,16,0.7495872540634296,2189.923375586573,55.950690555545144,-0.30174700354276607,0.08481788298294077,23,1,0,1,47.138035193650076,2,0,1,1,1,1
111.78,2025-12-07 07:07:39.292663,credit,US,False,7533.349004863705,7,6,0,4,5,16,5.012602413355512,540.6553527225617,106.64383064183866,714.3440732871288,2,19,0.8736109473501977,110.83827272237205,16.675030326553923,-0.49708644635730015,0.0148380222299315,7,6,1,0,51.2626030843411,1,0,1,1,5,3
108.82,2025-12-23 22:34:39.292663,debit,UK,True,2005.2928506889243,22,1,0,2,5,18,309.45922021429925,118.53106554193897,563.741833522276,71.09715825044927,6,18,0.7638374917135126,118.6386475761227,245.7569226796285,0.4716748058128882,0.054266388055298036,22,1,0,1,18.720689932098793,2,1,1,2,7,0
114.64,2025-12-04 01:04:39.292663,debit,DE,True,3754.5392068569713,1,3,0,2,2,21,463.8511030840781,220.6112675828341,301.9349052801314,4331.1496076159065,2,13,1.008173127470694,60.790114977025766,91.73126234492531,0.27707322366562304,0.030533706983437874,1,3,0,1,42.638979980862196,1,1,1,5,2,0
471.65,2025-11-17 07:06:39.292663,credit,CA,True,-542.1662432666162,7,0,0,2,4,22,1154.9579130726784,5037.643047359634,399.6306034136701,4012.5883090034554,7,7,0.8877378567965075,452.9077708620825,25.997407115399653,1.2789775705776505,-0.8699361235739291,7,0,0,0,190.7726358502418,2,1,1,2,4,2
486.26,2026-01-24 08:51:39.292663,credit,CA,True,4891.518084056105,8,5,0,1,4,20,1115.5439955678228,1572.7448348238302,994.6985212878902,225.33364201898289,4,15,1.1559474670285128,298.8846230184033,37.842253946474926,1.0838300574846382,0.09940881167034088,8,5,1,0,19.216868327165646,1,1,1,2,4,0
234.43,2026-01-11 00:30:39.292663,debit,DE,True,1718.848633657712,0,6,0,4,5,20,234.63602176674638,3009.906198838686,187.07416179256052,1713.0763534013213,8,13,2.6191898931174165,207.3911698477975,36.55975319264342,0.29025115074756397,0.13638780949613502,0,6,1,1,79.40227905628936,0,1,1,2,4,0
136.2,2026-01-17 04:52:39.292663,debit,UK,True,4390.854394645767,4,5,0,2,3,14,36.79073059597095,2150.6925888615924,251.44398069510996,878.8696069808993,5,8,1.4128321752328,155.7274171205235,142.72869966072386,0.04070541922813016,0.031019019935182333,4,5,1,1,109.0700714585398,0,1,1,2,3,0
995.21,2026-01-11 08:08:39.292663,credit,CA,True,4671.1170983555285,8,6,0,1,3,14,74.88672033835846,416.6011192721128,34.9010581469698,7238.2103676182915,1,18,1.1026276973811475,176.90262701558936,17.9653816755413,1.2125786698582828,0.2130561017942292,8,6,1,0,1.830930301189685,0,1,1,3,1,0
39.6,2025-12-31 01:04:39.292663,debit,US,False,2278.8712519361184,1,2,0,2,2,18,32.313096846166765,4265.997803039965,5.7773456872582205,18993.754658651014,5,18,0.7486684184194299,124.63673003699067,57.42895054551116,0.07666346184004799,0.017377023807885604,1,2,0,1,4.66435242466032,0,0,1,2,5,2
562.35,2025-11-10 22:17:39.292663,credit,DE,True,4960.68559539155,22,0,0,1,4,24,1115.6776999888846,2479.1001566926657,69.68708169744593,3231749.164941619,3,6,0.4516525211243524,41.16149020563366,32.994135844453496,-0.10995754041378439,0.11336134677078107,22,0,0,1,102.17366286054346,1,1,1,3,1,1
248.29,2026-01-20 07:24:39.292663,debit,CA,True,7235.2445173297565,7,1,0,3,5,23,125.08513458781529,236.6864638718797,330.86844782574696,28.28748924672658,8,13,0.9194035872638757,2069.638347876768,187.84102440496935,-0.8619242986707489,0.03431673931755855,7,1,0,0,14.784313353697337,0,1,1,3,2,2
211.68,2025-12-13 01:30:39.292663,credit,FR,True,6410.740109974585,1,5,0,4,5,12,67.09131137498595,6167.048180755534,42.795851108683046,112652.61855936982,3,15,0.8128655931508979,127.96767744141003,8.805237756968404,2.431713348716421,0.033019588435763185,1,5,1,1,82.85642896016304,1,1,1,2,2,2
92.56,2026-01-23 23:04:39.292663,debit,FR,True,5080.47742852766,23,4,0,5,7,21,7.967030381901214,1075.3828093798822,281.7082640562482,4760.491125386621,9,21,1.2613460675835804,131.13198533284387,56.55301021405952,0.65530783359608,0.01821876020553923,23,4,0,1,273.1794306825005,1,1,1,3,3,1
541.39,2025-12-17 05:13:39.292663,credit,DE,True,4173.120836315825,5,2,0,3,4,20,183.74420519780034,1194.9700546509875,831.6807720278866,657.9047385319294,8,17,1.1421691041592497,371.27280347607683,3.1169962416343324,-0.6649377785208749,0.12973264404151733,5,2,0,1,15.965503209679696,0,1,1,1,3,2
88.3,2026-01-03 03:10:39.292663,credit,CA,True,8799.238107975842,3,5,0,1,4,24,7.412213668912519,6160.674395050232,286.4227761364786,3429.3512628811754,8,18,0.3573410127479641,269.7357936728288,97.28751123060273,0.2008994981730514,0.010034959722247173,3,5,1,1,65.29549150514715,1,1,1,0,5,0
82.79,2026-01-18 08:57:39.292663,credit,DE,True,6835.827738412732,8,6,0,1,6,11,24.601900180962858,21389.138306886507,52.25905025016984,831.7234777719273,3,16,1.7984906517284807,381.1016398122427,129.19303860093558,1.3316345419491107,0.012111188749648585,8,6,1,0,39.898168837837744,1,1,1,3,2,1
1002.92,2026-01-15 01:01:39.292663,debit,FR,True,4691.494636598732,1,3,0,1,9,20,291.4660948316504,156.04211288363786,181.0567923738848,379.39085677185375,3,17,2.170657218351964,259.5150352096193,52.157059487126816,-0.14912131401586787,0.2137740907079248,1,3,0,1,6.175152808094921,2,1,1,2,2,3
713.7,2026-01-04 03:37:39.292663,credit,US,False,4633.726335366817,3,6,0,1,3,18,185.81654435921115,162.76348363436287,3146.932160441946,4217.724442001513,3,13,0.613749582653945,258.4104413765711,528.1473021961447,-0.597305202822343,0.1540229069102981,3,6,1,1,131.7036957833697,1,0,1,3,3,1
43.05,2025-11-18 22:49:39.292663,debit,DE,True,1934.3349854837002,22,1,0,1,7,23,716.1797734202053,1267.3923235980021,32.08178677871546,20.95163509802127,6,11,1.0200689078827225,387.1260484209599,28.550100651488112,-0.15628854302571663,0.022255710785913797,22,1,0,1,56.15466123706442,3,1,1,4,1,0
400.78,2025-11-22 02:44:39.292663,credit,UK,True,4754.929191891433,2,5,0,1,9,20,0.09110267547188444,432.70017524051383,78.14616837171944,22725.347954938472,7,17,0.6960972917537701,141.51188388853814,521.7696034776744,2.7316919467946588,0.08428726986796121,2,5,1,1,126.98242815903512,3,1,1,1,5,2
321.51,2025-12-06 03:18:39.292663,debit,CA,True,5727.782371579828,3,5,0,4,6,22,116.44400293899429,3730.639658014891,326.79649128476984,2845.233553382644,1,17,0.5505285233254561,274.1186004797747,10.337647615812578,0.5382748124374797,0.0561316717610068,3,5,1,1,29.557559247600675,1,1,1,2,3,0
610.88,2026-01-22 03:51:39.292663,credit,US,False,5615.101198097806,3,3,0,3,4,20,3.8138293217773276,5207.912689165204,10870.701037119834,30545.104070799003,8,15,1.0191764177483924,2793.9636724319853,20.320645382114225,-0.5906026794613103,0.10879234023546078,3,3,0,1,83.0646586126571,1,0,1,2,2,0
357.98,2026-01-04 06:57:39.292663,credit,US,False,3998.710303405509,6,6,0,6,6,18,80685.28722615066,1629.2415409986659,9174.00662825827,25845.52220011973,10,15,0.4047068322567212,130.09746367547052,295.17294158743516,1.5717874995862582,0.08952386465584308,6,6,1,0,43.07952195996343,2,0,1,1,1,2
396.14,2026-01-09 22:49:39.292663,debit,US,False,4941.125350716103,22,4,0,3,3,19,2.8533681136830227,4184.367717106688,298.07987191066155,107.13193035073908,6,15,0.5927869750581183,223.5088539793433,55.6992033822257,1.6058556917279818,0.0801720199109275,22,4,0,1,34.02301905518118,1,0,1,1,3,2
785.77,2025-11-27 21:30:39.292663,debit,CA,True,5433.538881143336,21,3,0,3,3,15,3.211643921666061,232.94182878120736,7.826163291281732,1380.304073468249,7,20,0.42689062498753383,689.6024176209612,38.89372683346539,0.13616096242873182,0.14461477449382984,21,3,0,0,58.64828487975115,0,1,1,2,6,2
174.61,2025-12-22 20:15:39.292663,debit,UK,True,6214.479136747683,20,0,0,4,9,16,627.5907967533675,5951.500630778627,8940.89020923709,2511.092848146142,7,9,0.7170653469847617,574.825606827599,20.329062928318614,0.39801934673749434,0.028097286378755356,20,0,0,0,176.4380367464849,2,1,1,4,0,0
162.24,2026-01-10 20:02:39.292663,credit,DE,True,3937.6360328423616,20,5,0,2,4,19,16.312238047346323,6334.4950536898095,570.3667720456514,2484.0478888024404,3,17,0.6056366610293776,67.73751255465915,27.258441699217563,-0.4049466897464363,0.04120238606280935,20,5,1,0,106.20566736870418,1,1,1,2,2,0
561.2,2026-01-15 22:06:39.292663,debit,FR,True,4348.604865128695,22,3,0,2,5,26,8.883932540828404,7019.824004906896,291.55019058975506,270.4986390377073,3,21,0.42822917233282043,463.5165923747521,84.58137223749003,-0.990294003381055,0.12905288417907146,22,3,0,1,14.309644149981578,2,1,1,2,2,1
327.33,2026-01-31 23:57:39.292663,debit,UK,True,5453.760708355114,23,5,0,1,8,17,46.44654510031668,2451.2378820809463,534.6355835104131,1736.3647783535973,1,11,1.6440432443045867,105.41196840231638,111.87199391517832,0.6342517847607965,0.06001913496104317,23,5,1,1,38.75601039684083,2,1,1,4,2,3
549.33,2026-01-14 22:31:39.292663,credit,UK,True,4403.297714452931,22,2,0,1,4,23,141.59778352161874,20.231042455388565,69.66011870650216,738.7856296989671,4,21,1.1694662077943978,238.6942666934596,221.06758518895842,-0.2889984183856558,0.1247542264055723,22,2,0,1,1.1749480376663288,1,1,1,2,4,2
29.55,2026-01-28 21:41:39.292663,debit,FR,True,5713.490319700775,21,2,0,2,11,16,1938.3370551611752,5065.950121594191,37846.6718164253,231.7087502721419,4,15,0.7308706991423145,207.10600620838906,31.761659707832102,0.1855052426477255,0.005171969907450125,21,2,0,0,319.9217968411127,1,1,1,1,3,0
323.79,2025-11-18 02:15:39.292663,debit,DE,True,7149.407111797306,2,1,0,3,2,16,451.003173946786,1702.3462843770394,22003.899868741413,24.142380863993797,6,18,1.9144166138280403,492.6923356320309,20.836780289037033,-1.3535664496819684,0.045289070119634255,2,1,0,1,114.78033736307272,0,1,1,3,4,2
452.6,2025-12-17 06:20:39.292663,credit,FR,True,4922.632941803952,6,2,0,1,3,18,648.7755871637908,3642.1763659383296,36.85176541092158,7303.75559538098,5,10,1.100386037354167,823.0247005144724,124.78971750186405,-0.4432459420426247,0.0919426667295124,6,2,0,0,49.50163739535672,3,1,1,0,2,2
190.25,2025-11-21 06:28:39.292663,credit,US,False,4027.544620660008,6,4,0,1,7,16,893.1309933708407,1378.941130387584,170.3110498516458,9140.788757485041,2,18,1.3894733808900415,219.27936314030023,117.73103613639054,-0.9904416313951523,0.04723721719284715,6,4,0,0,12.396506862164175,1,0,1,2,2,2
209.86,2026-01-06 22:11:39.292663,debit,DE,True,4894.193445427341,22,1,0,2,6,19,1.6013144179619863,1633.8769300301963,286.82382171091945,6.873433244708031,4,12,0.6038075237467317,361.38911250402646,98.84288276523084,-0.2995035646399652,0.04287938397614275,22,1,0,1,32.44402331924281,1,1,1,3,3,1
32.89,2026-01-25 08:16:39.292663,debit,DE,True,3680.6349645495566,8,6,0,1,5,21,123.31294495157096,63.84445172677961,809.2137815280824,301.41177980478113,2,19,1.554255611238085,880.9398368467797,16.907457345829638,0.80991071233154,0.008935958147652152,8,6,1,0,6.100662264003303,2,1,1,1,2,1
272.75,2026-02-03 05:33:39.292663,credit,DE,True,1755.5203484071699,5,1,0,3,3,26,43.4760785664051,203.51051110614495,317.1952145139503,1296.4882115274997,2,19,0.7818827235772132,194.08095426735534,156.42204170009302,-0.34459334262920266,0.15536703989074993,5,1,0,1,13.404712013672224,2,1,1,1,1,0
133.15,2025-12-23 21:15:39.292663,credit,UK,True,2365.6747973912643,21,1,0,2,6,18,12.304421438493366,14876.804125940358,275.5071847339963,4943.560081425647,6,17,0.7763274637709032,419.23752091503815,104.2951140111094,-0.938673092038387,0.05628415205117393,21,1,0,0,133.77127114529065,1,1,1,4,8,0
1283.7,2025-11-24 02:27:39.292663,debit,US,False,6965.2861647612335,2,0,0,2,5,21,29.060052962497206,532.3487460364772,134.5667545851993,2100.4423329733113,4,9,1.475474291420946,566.2188511277852,60.85321757951498,1.1422291811341125,0.18429967838141287,2,0,0,1,110.16297973895907,0,0,1,2,1,1
563.92,2025-12-31 01:19:39.292663,debit,UK,True,3843.0322207267677,1,2,0,3,1,19,24.698101430630953,3267.057349821583,237.79007756644992,1162.2044933304444,4,12,2.2584069233891393,431.8176081829304,92.14821818826377,0.44768807248713594,0.14673829611903574,1,2,0,1,14.645910146410866,1,1,1,3,3,1
486.16,2025-11-16 21:18:39.292663,debit,FR,True,6015.180384400438,21,6,0,3,3,19,5.777931169103924,3528.6534255808388,2234.4481184408673,38249.959977750754,6,14,1.4551305295097805,1145.127924215099,94.5300403375973,0.7611937685430448,0.08082218136978746,21,6,1,0,98.80458320687455,1,1,1,3,4,0
72.85,2025-12-23 23:25:39.292663,credit,DE,True,3863.197629023599,23,1,0,4,2,26,471.04599368666544,396.9094677219316,6.274857033405875,1534.8113806198262,6,12,0.5528789386694444,253.8126075114404,182.0550276554348,0.7804546920585782,0.018857435470732677,23,1,0,1,84.41213403162678,1,1,1,2,2,1
74.49,2025-12-26 05:34:39.292663,credit,UK,True,3652.54134957851,5,4,0,2,7,19,210.72364054439444,4510.119773116375,315.8978583068627,1421.4555954736018,2,18,1.219281971140371,135.01027047663885,82.3340285527882,-1.7341799398661357,0.020394019634738938,5,4,0,1,110.90575279198012,1,1,1,2,2,1
322.08,2026-01-23 23:22:39.292663,debit,UK,True,4426.878950928447,23,4,0,1,2,21,8.503090625327589,554.3739573298602,41.721330705720426,65.41838611707935,3,18,1.3979614035406989,1552.4356342669118,37.89713921309491,-1.090826179503055,0.07275554709542043,23,4,0,1,1.602790017141252,0,1,1,0,4,1
494.1,2026-02-05 01:46:39.292663,credit,FR,True,5768.098767951367,1,3,0,3,5,19,47.30551889564924,41.85192052283113,141.5668814887447,1068.4412598360896,6,18,0.8017230800273584,243.22265885635,65.30943016631282,-0.89018163680377,0.08566080781163314,1,3,0,1,50.12803223583946,1,1,1,1,2,0
557.47,2025-12-11 05:15:39.292663,debit,FR,True,3661.195723622576,5,3,0,2,5,18,239.88077262995196,239.41069905403617,228.44683769140403,55974.99869516137,4,18,0.7927715137997687,346.427751613111,50.32188728049271,1.8823222944443763,0.15226446278277916,5,3,0,1,9.403652949898392,0,1,1,0,3,1
572.15,2026-01-07 07:11:39.292663,debit,UK,True,4828.28656528791,7,2,0,3,4,19,23.062735812615163,21434.77289029808,40.75439527997504,1108.821270920734,8,12,0.879323884794994,96.56910214038861,3.3420030798416587,-0.3364166947503127,0.11849959447588894,7,2,0,0,15.478843384095136,1,1,1,1,7,0
2305.88,2026-02-07 23:34:39.292663,credit,DE,True,6290.741524354424,23,5,0,5,3,22,51.34443436873854,1453.947066115456,3.9442571882424486,70.33166958313322,5,16,0.9357937516340337,223.72579480327985,27.246778179224854,0.815130238048081,0.36655138207043675,23,5,1,1,16.10352223990683,0,1,1,3,1,1
790.9,2025-11-21 06:46:39.292663,debit,US,False,5805.959581580313,6,4,0,2,6,20,457.7162221055594,86993.4266101138,265.5082392033978,11412.48600308667,3,13,1.7087496651987426,131.73274601939679,145.819259942884,-0.34558091143801617,0.1362220988429145,6,4,0,0,76.25706927077164,3,0,1,2,1,1
1431.01,2026-01-13 22:58:39.292663,credit,CA,True,3881.0547719025603,22,1,0,3,4,14,699.4645989523193,570.2280593623523,81.38411501611728,474.3772554599598,4,20,0.29286353949797345,418.26848586030985,47.885761239976816,-1.107265144944784,0.36871677523337143,22,1,0,1,86.16776896583869,1,1,1,2,8,1
613.22,2026-02-03 22:12:39.292663,debit,CA,True,7002.712870423878,22,1,0,2,4,17,4322.8649369502955,2570.4860802557655,2592.4110627188893,7.715363228854403,3,15,2.043349988364211,185.1737395366793,76.91919192477121,-2.0886272507192554,0.08756891955258499,22,1,0,1,110.35433201880173,3,1,1,2,0,0
419.55,2025-12-19 04:57:39.292663,debit,FR,True,5918.649413427287,4,4,0,1,5,21,1271.7391108078464,16734.994801578683,521.0487833586542,522.083341077001,3,10,0.7524804866557082,247.53669801907125,7.837925594189525,0.1343535529653488,0.07088610436161195,4,4,0,1,29.15557693045501,5,1,1,1,1,1
129.22,2025-12-24 23:51:39.292663,debit,UK,True,5518.357888131682,23,2,0,2,3,16,300.8169724383958,1088.0180037631812,102.98165135352438,738.3596070183098,5,15,1.0679569472949944,215.7729254285445,21.194749694433188,-0.23204282985258384,0.023416386290913305,23,2,0,1,7.64802985713496,1,1,1,0,4,0
55.69,2026-01-13 05:50:39.292663,credit,CA,True,-1398.7889357170716,5,1,0,1,6,20,1167.182188813893,9116.792080121058,132.30889426736192,6803.278154965252,5,18,0.46991467619372024,212.1098280304165,129.4773153289857,0.47934229663689215,-0.039813011511598224,5,1,0,1,35.22697492227697,0,1,1,3,0,0
81.12,2025-12-04 04:21:39.292663,credit,CA,True,1748.566114027576,4,3,0,1,6,23,388.07791474649,39.222732560960175,21.747798609870305,1328.7045957329913,4,19,0.5151192861221996,91.70954025689791,24.760599945292427,-0.2184257096072829,0.046392297865793304,4,3,0,1,46.02863750375642,2,1,1,2,2,0
695.18,2025-12-03 20:11:39.292663,debit,US,False,9448.110135986211,20,2,0,4,3,22,41.50189188987684,9510.818265611351,99.65435911278243,2621.5023831880517,7,15,2.3554352366776343,140.24488871667143,31.015269841147468,0.14192186569333676,0.07357873585238808,20,2,0,0,19.223194379691165,0,0,1,0,2,2
515.19,2025-11-26 22:50:39.292663,credit,DE,True,2580.8763271001962,22,2,0,1,8,24,548.7929426663383,50809.82694685144,491.25028955995856,403.1795513907105,1,24,0.4675315904026519,21.54771049331034,42.36106006304883,-0.39881526719132604,0.19961824384621088,22,2,0,1,141.48114729811485,0,1,1,4,2,1
72.72,2025-11-28 05:54:39.292663,credit,CA,True,5749.993367917364,5,4,0,1,7,15,2129.501799044634,16727.247009943265,186.72469250672052,40181.58898946744,2,15,0.7934608096253369,284.27386192918857,149.34151310985706,-1.4717596052485358,0.01264697110882739,5,4,0,1,29.427154714955968,0,1,1,4,3,1
68.1,2026-02-07 22:57:39.292663,debit,CA,True,4149.05779267721,22,5,0,1,8,13,0.3724106393522772,1072.9604234865542,8.805070263379427,1527.549800708417,3,12,2.011958518841865,798.2776021764564,115.8327667076589,0.5767242236811148,0.016413365010290195,22,5,1,1,30.127457606379057,0,1,1,2,3,2
354.61,2025-12-13 06:55:39.292663,debit,CA,True,7330.027227453004,6,5,0,3,6,13,44.7497413131731,312.4495116526316,219.24461420722693,4005.0670753509794,8,9,0.7118981644484343,266.20397212655485,32.24602172451059,-0.07955574901299073,0.04837771934487314,6,5,1,0,3.8612934071901215,3,1,1,5,4,4
116.09,2026-01-18 00:51:39.292663,debit,US,False,7847.329811469526,0,6,0,2,2,20,2.555639539222706,1004.6395619408346,41.48300047948746,2316.425886695413,6,13,1.0027251200100094,309.5883317255505,35.01792231135888,1.5300473197872058,0.014793567084478187,0,6,1,1,3.498202755336612,0,0,1,3,4,0
982.18,2025-12-25 20:35:39.292663,debit,US,False,5630.170164144298,20,3,0,5,6,19,69.57064278701888,5796.144713174355,369.44547293347847,11954.516844262092,6,18,1.4175044812719402,153.075199902256,22.90248388731507,0.3615669424922425,0.1744494342737644,20,3,0,0,84.98622502818142,1,0,1,1,2,0
20.88,2025-11-26 03:30:39.292663,debit,FR,True,4649.651556842974,3,2,0,1,4,14,41.07412544616071,46.00321774713285,4163.429901994067,3369.039272396225,7,18,0.8845776670814077,93.17876260911797,17.11222818786009,-0.8630131044189009,0.004490659083748015,3,2,0,1,6.214161026330072,0,1,1,2,4,3
